time,data
1590394581.544165,44
1590394581.546965,44
1590394581.547367,44
1590394581.547953,44
1590394581.549766,44
1590394581.550829,44
1590394581.552651,44
1590394581.554689,44
1590394581.556055,44
1590394581.557554,44
1590394581.559007,44
1590394581.560450,44
1590394581.561939,44
1590394581.563371,44
1590394581.564458,44
1590394581.566337,44
1590394581.568230,44
1590394581.569380,44
1590394581.570861,44
1590394581.572656,44
1590394581.574152,44
1590394581.575596,44
1590394581.577075,44
1590394581.579026,44
1590394581.580085,44
1590394581.581910,44
1590394581.583442,44
1590394581.584850,44
1590394581.586793,44
1590394581.587854,44
1590394581.589276,44
1590394581.590374,44
1590394581.591718,44
1590394581.592872,35
1590394581.594168,35
1590394581.595662,35
1590394581.597525,35
1590394581.599488,35
1590394581.600610,35
1590394581.602080,35
1590394581.603467,35
1590394581.604846,35
1590394581.606819,35
1590394581.608792,35
1590394581.610763,35
1590394581.611938,35
1590394581.613165,35
1590394581.614626,35
1590394581.616066,35
1590394581.618113,35
1590394581.619299,35
1590394581.620983,35
1590394581.622094,35
1590394581.623882,35
1590394581.625189,35
1590394581.626825,35
1590394581.627832,35
1590394581.629299,35
1590394581.630729,35
1590394581.632179,35
1590394581.633671,35
1590394581.635309,35
1590394581.636580,35
1590394581.637660,35
1590394581.639508,35
1590394581.640965,35
1590394581.643636,35
1590394581.643905,28
1590394581.644539,28
1590394581.646727,28
1590394581.647084,28
1590394581.648312,28
1590394581.650110,28
1590394581.651281,28
1590394581.652741,28
1590394581.654191,28
1590394581.655214,28
1590394581.656597,28
1590394581.658115,28
1590394581.659810,28
1590394581.661000,28
1590394581.662100,28
1590394581.663414,28
1590394581.665845,28
1590394581.666704,28
1590394581.668872,28
1590394581.669225,28
1590394581.670429,28
1590394581.671756,28
1590394581.673736,28
1590394581.675802,28
1590394581.677179,28
1590394581.678622,28
1590394581.680520,28
1590394581.681675,28
1590394581.683818,28
1590394581.684254,28
1590394581.687024,28
1590394581.687301,28
1590394581.688343,28
1590394581.689448,28
1590394581.690810,28
1590394581.693432,28
1590394581.694585,22
1590394581.696143,22
1590394581.697194,22
1590394581.698507,22
1590394581.700092,22
1590394581.701029,22
1590394581.702862,22
1590394581.704823,22
1590394581.705397,22
1590394581.706648,22
1590394581.707864,22
1590394581.709446,22
1590394581.710748,22
1590394581.711742,22
1590394581.713187,22
1590394581.714401,22
1590394581.715927,22
1590394581.717133,22
1590394581.719187,22
1590394581.719787,22
1590394581.721018,22
1590394581.722350,22
1590394581.723467,22
1590394581.724563,22
1590394581.727287,22
1590394581.728431,22
1590394581.730022,22
1590394581.731297,22
1590394581.732784,22
1590394581.734875,22
1590394581.735428,22
1590394581.737135,22
1590394581.738471,22
1590394581.739696,22
1590394581.741016,22
1590394581.742208,22
1590394581.743711,20
1590394581.745057,20
1590394581.747109,20
1590394581.749100,20
1590394581.752216,20
1590394581.752462,20
1590394581.752848,20
1590394581.754153,20
1590394581.755418,20
1590394581.756628,20
1590394581.757728,20
1590394581.759693,20
1590394581.761097,20
1590394581.763199,20
1590394581.764488,20
1590394581.765823,20
1590394581.768357,20
1590394581.768857,20
1590394581.770166,20
1590394581.771325,20
1590394581.773222,20
1590394581.775223,20
1590394581.776295,20
1590394581.777687,20
1590394581.778913,20
1590394581.781058,20
1590394581.782496,20
1590394581.783713,20
1590394581.785540,20
1590394581.786835,20
1590394581.787864,20
1590394581.789335,20
1590394581.790808,20
1590394581.791913,20
1590394581.793690,20
1590394581.794386,20
1590394581.795760,20
1590394581.797641,20
1590394581.799261,20
1590394581.801625,20
1590394581.802268,20
1590394581.803042,20
1590394581.804458,20
1590394581.805916,20
1590394581.807362,20
1590394581.808904,20
1590394581.810636,20
1590394581.812334,20
1590394581.813819,20
1590394581.815291,20
1590394581.817388,20
1590394581.818269,20
1590394581.820204,20
1590394581.821587,20
1590394581.823072,20
1590394581.824084,20
1590394581.825539,20
1590394581.826662,20
1590394581.828785,20
1590394581.829869,20
1590394581.831336,20
1590394581.832397,20
1590394581.835096,20
1590394581.835578,20
1590394581.836858,20
1590394581.838213,20
1590394581.839698,20
1590394581.841683,20
1590394581.842934,20
1590394581.844234,23
1590394581.845579,23
1590394581.847258,23
1590394581.848382,23
1590394581.850261,23
1590394581.851523,23
1590394581.852793,23
1590394581.854203,23
1590394581.855353,23
1590394581.857140,23
1590394581.858717,23
1590394581.860713,23
1590394581.862076,23
1590394581.863520,23
1590394581.865852,23
1590394581.866626,23
1590394581.869280,23
1590394581.869811,23
1590394581.871355,23
1590394581.872761,23
1590394581.873866,23
1590394581.875810,23
1590394581.877215,23
1590394581.878646,23
1590394581.880565,23
1590394581.881665,23
1590394581.883491,23
1590394581.885441,23
1590394581.886579,23
1590394581.887897,23
1590394581.889399,23
1590394581.890874,23
1590394581.892364,23
1590394581.894124,23
1590394581.894554,29
1590394581.895709,29
1590394581.897159,29
1590394581.900204,29
1590394581.900852,29
1590394581.903611,29
1590394581.903872,29
1590394581.904990,29
1590394581.906059,29
1590394581.907410,29
1590394581.908932,29
1590394581.910132,29
1590394581.911344,29
1590394581.912779,29
1590394581.913913,29
1590394581.915711,29
1590394581.917653,29
1590394581.919147,29
1590394581.920583,29
1590394581.922584,29
1590394581.923712,29
1590394581.925032,29
1590394581.932594,29
1590394581.936759,29
1590394581.937089,29
1590394581.937331,29
1590394581.938831,29
1590394581.940171,29
1590394581.941444,29
1590394581.944841,29
1590394581.945121,37
1590394581.946116,37
1590394581.949558,37
1590394581.949936,37
1590394581.950350,37
1590394581.952832,37
1590394581.964273,37
1590394581.964602,37
1590394581.964866,37
1590394581.965041,37
1590394581.965205,37
1590394581.965414,37
1590394581.965577,37
1590394581.965729,37
1590394581.966136,37
1590394581.967491,37
1590394581.969200,37
1590394581.970496,37
1590394581.971662,37
1590394581.972877,37
1590394581.974469,37
1590394581.976141,37
1590394581.977607,37
1590394581.978765,37
1590394581.980682,37
1590394581.982101,37
1590394581.983570,37
1590394581.985017,37
1590394581.986499,37
1590394581.988470,37
1590394581.990463,37
1590394581.992520,37
1590394581.993936,37
1590394581.995488,46
1590394581.996773,46
1590394581.998309,46
1590394581.999856,46
1590394582.001212,46
1590394582.002351,46
1590394582.003743,46
1590394582.005553,46
1590394582.007115,46
1590394582.008420,46
1590394582.011026,46
1590394582.013373,46
1590394582.014802,46
1590394582.016236,46
1590394582.017725,46
1590394582.019240,46
1590394582.021123,46
1590394582.022242,46
1590394582.024123,46
1590394582.025621,46
1590394582.027360,46
1590394582.029015,46
1590394582.030105,46
1590394582.031856,46
1590394582.032947,46
1590394582.034105,46
1590394582.035825,46
1590394582.037713,46
1590394582.039248,46
1590394582.040664,46
1590394582.044167,46
1590394582.045739,55
1590394582.046630,55
1590394582.050815,55
1590394582.051139,55
1590394582.051402,55
1590394582.053020,55
1590394582.054343,55
1590394582.055417,55
1590394582.056742,55
1590394582.058219,55
1590394582.060270,55
1590394582.061706,55
1590394582.063088,55
1590394582.064561,55
1590394582.066069,55
1590394582.067510,55
1590394582.068955,55
1590394582.070938,55
1590394582.072365,55
1590394582.073818,55
1590394582.075363,55
1590394582.077045,55
1590394582.078801,55
1590394582.080223,55
1590394582.081819,55
1590394582.083602,55
1590394582.085523,55
1590394582.086992,55
1590394582.088456,55
1590394582.089524,55
1590394582.090910,55
1590394582.092413,55
1590394582.093952,55
1590394582.095926,55
1590394582.097255,64
1590394582.098335,64
1590394582.099733,64
1590394582.101159,64
1590394582.102295,64
1590394582.103597,64
1590394582.105041,64
1590394582.106988,64
1590394582.108959,64
1590394582.110116,64
1590394582.111408,64
1590394582.116165,64
1590394582.117536,64
1590394582.118791,64
1590394582.120714,64
1590394582.122664,64
1590394582.124153,64
1590394582.125390,64
1590394582.126826,64
1590394582.128118,64
1590394582.129461,64
1590394582.131009,64
1590394582.132883,64
1590394582.134061,64
1590394582.135350,64
1590394582.137249,64
1590394582.138344,64
1590394582.140223,64
1590394582.142182,64
1590394582.143628,64
1590394582.145120,64
1590394582.147773,72
1590394582.149047,72
1590394582.150134,72
1590394582.152133,72
1590394582.152889,72
1590394582.154077,72
1590394582.155792,72
1590394582.157742,72
1590394582.159274,72
1590394582.160694,72
1590394582.162204,72
1590394582.163667,72
1590394582.165098,72
1590394582.166173,72
1590394582.167569,72
1590394582.169463,72
1590394582.170552,72
1590394582.171901,72
1590394582.173880,72
1590394582.175312,72
1590394582.176790,72
1590394582.178275,72
1590394582.180236,72
1590394582.181325,72
1590394582.183117,72
1590394582.184590,72
1590394582.186046,72
1590394582.187995,72
1590394582.189161,72
1590394582.190234,72
1590394582.191443,72
1590394582.192918,72
1590394582.194883,72
1590394582.195948,72
1590394582.197569,77
1590394582.198784,77
1590394582.200211,77
1590394582.201681,77
1590394582.202727,77
1590394582.204139,77
1590394582.205565,77
1590394582.206670,77
1590394582.208011,77
1590394582.209512,77
1590394582.210989,77
1590394582.212419,77
1590394582.215112,77
1590394582.216350,77
1590394582.218657,77
1590394582.219016,77
1590394582.221190,77
1590394582.222321,77
1590394582.223680,77
1590394582.225108,77
1590394582.226595,77
1590394582.228023,77
1590394582.230040,77
1590394582.231967,77
1590394582.233881,77
1590394582.235402,77
1590394582.236799,77
1590394582.237856,77
1590394582.239259,77
1590394582.240704,77
1590394582.241787,77
1590394582.243320,77
1590394582.244620,77
1590394582.246560,77
1590394582.247700,79
1590394582.249035,79
1590394582.250139,79
1590394582.251952,79
1590394582.253397,79
1590394582.254464,79
1590394582.255880,79
1590394582.257389,79
1590394582.258979,79
1590394582.260227,79
1590394582.261706,79
1590394582.263162,79
1590394582.264703,79
1590394582.266095,79
1590394582.267547,79
1590394582.269181,79
1590394582.270978,79
1590394582.272916,79
1590394582.274072,79
1590394582.275538,79
1590394582.276825,79
1590394582.277935,79
1590394582.279749,79
1590394582.283272,79
1590394582.284593,79
1590394582.288619,79
1590394582.289067,79
1590394582.289272,79
1590394582.289823,79
1590394582.291075,79
1590394582.292593,79
1590394582.293929,79
1590394582.295357,79
1590394582.297874,79
1590394582.298816,79
1590394582.300249,79
1590394582.301721,79
1590394582.303672,79
1590394582.305110,79
1590394582.306196,79
1590394582.307561,79
1590394582.308824,79
1590394582.310405,79
1590394582.311510,79
1590394582.314003,79
1590394582.315387,79
1590394582.316834,79
1590394582.317892,79
1590394582.319314,79
1590394582.320736,79
1590394582.322681,79
1590394582.324189,79
1590394582.325656,79
1590394582.327111,79
1590394582.328585,79
1590394582.330076,79
1590394582.333078,79
1590394582.334932,79
1590394582.336857,79
1590394582.338347,79
1590394582.340324,79
1590394582.341285,79
1590394582.342368,79
1590394582.343685,79
1590394582.349248,79
1590394582.349930,79
1590394582.350064,79
1590394582.350161,75
1590394582.350513,75
1590394582.352588,75
1590394582.353556,75
1590394582.354317,75
1590394582.355444,75
1590394582.356941,75
1590394582.358087,75
1590394582.359397,75
1590394582.360797,75
1590394582.362265,75
1590394582.363693,75
1590394582.365164,75
1590394582.366613,75
1590394582.368075,75
1590394582.369561,75
1590394582.371009,75
1590394582.372494,75
1590394582.373938,75
1590394582.375522,75
1590394582.376933,75
1590394582.378457,75
1590394582.379872,75
1590394582.382021,75
1590394582.382559,75
1590394582.385356,75
1590394582.385551,75
1590394582.386185,75
1590394582.387624,75
1590394582.389113,75
1590394582.390164,75
1590394582.392063,75
1590394582.393959,75
1590394582.395426,75
1590394582.396862,75
1590394582.398063,75
1590394582.399409,69
1590394582.400862,69
1590394582.401948,69
1590394582.403702,69
1590394582.405729,69
1590394582.407201,69
1590394582.408689,69
1590394582.410120,69
1590394582.411535,69
1590394582.412981,69
1590394582.414798,69
1590394582.415998,69
1590394582.418377,69
1590394582.418838,69
1590394582.420351,69
1590394582.422274,69
1590394582.423791,69
1590394582.425176,69
1590394582.426286,69
1590394582.427634,69
1590394582.429085,69
1590394582.430157,69
1590394582.431227,69
1590394582.432530,69
1590394582.433948,69
1590394582.435908,69
1590394582.437859,69
1590394582.439083,69
1590394582.440411,69
1590394582.441773,69
1590394582.446911,69
1590394582.449694,61
1590394582.454404,61
1590394582.454623,61
1590394582.454829,61
1590394582.455312,61
1590394582.456431,61
1590394582.458071,61
1590394582.459465,61
1590394582.462722,61
1590394582.462924,61
1590394582.464316,61
1590394582.467505,61
1590394582.467715,61
1590394582.468676,61
1590394582.470935,61
1590394582.471165,61
1590394582.472517,61
1590394582.474214,61
1590394582.483610,61
1590394582.483825,61
1590394582.484005,61
1590394582.484188,61
1590394582.484360,61
1590394582.484579,61
1590394582.484866,61
1590394582.486114,61
1590394582.487423,61
1590394582.488741,61
1590394582.490462,61
1590394582.491649,61
1590394582.493551,61
1590394582.494449,61
1590394582.495567,61
1590394582.497343,61
1590394582.498615,61
1590394582.499685,52
1590394582.500878,52
1590394582.502297,52
1590394582.503398,52
1590394582.504562,52
1590394582.505724,52
1590394582.506868,52
1590394582.508268,52
1590394582.510250,52
1590394582.511689,52
1590394582.513584,52
1590394582.515002,52
1590394582.516958,52
1590394582.518435,52
1590394582.519862,52
1590394582.521342,52
1590394582.522792,52
1590394582.524280,52
1590394582.525406,52
1590394582.527133,52
1590394582.528265,52
1590394582.529411,52
1590394582.530717,52
1590394582.532135,52
1590394582.533517,52
1590394582.534761,52
1590394582.536182,52
1590394582.537488,52
1590394582.538592,52
1590394582.540347,52
1590394582.541820,52
1590394582.543492,52
1590394582.544641,52
1590394582.546202,52
1590394582.548118,52
1590394582.550087,43
1590394582.551606,43
1590394582.553180,43
1590394582.555082,43
1590394582.556575,43
1590394582.557941,43
1590394582.559782,43
1590394582.560917,43
1590394582.562091,43
1590394582.563862,43
1590394582.564786,43
1590394582.566728,43
1590394582.568666,43
1590394582.569879,43
1590394582.571653,43
1590394582.573062,43
1590394582.574199,43
1590394582.576009,43
1590394582.577439,43
1590394582.578737,43
1590394582.580373,43
1590394582.581437,43
1590394582.582977,43
1590394582.584399,43
1590394582.586247,43
1590394582.587692,43
1590394582.589173,43
1590394582.590263,43
1590394582.591599,43
1590394582.593052,43
1590394582.594824,43
1590394582.596094,43
1590394582.597453,43
1590394582.598954,43
1590394582.600027,34
1590394582.601349,34
1590394582.602799,34
1590394582.603801,34
1590394582.606110,34
1590394582.607548,34
1590394582.612107,34
1590394582.612288,34
1590394582.612389,34
1590394582.612947,34
1590394582.614261,34
1590394582.615534,34
1590394582.617043,34
1590394582.618419,34
1590394582.619446,34
1590394582.621356,34
1590394582.623401,34
1590394582.624326,34
1590394582.627609,34
1590394582.627816,34
1590394582.628805,34
1590394582.630231,34
1590394582.632095,34
1590394582.633241,34
1590394582.634582,34
1590394582.636045,34
1590394582.637954,34
1590394582.640145,34
1590394582.642012,34
1590394582.643283,34
1590394582.644340,34
1590394582.645752,34
1590394582.647222,34
1590394582.648716,34
1590394582.650687,34
1590394582.651626,27
1590394582.653077,27
1590394582.654536,27
1590394582.657107,27
1590394582.658523,27
1590394582.660512,27
1590394582.661888,27
1590394582.663323,27
1590394582.664804,27
1590394582.666302,27
1590394582.668213,27
1590394582.669287,27
1590394582.670350,27
1590394582.671671,27
1590394582.673079,27
1590394582.674212,27
1590394582.675555,27
1590394582.677014,27
1590394582.679096,27
1590394582.680517,27
1590394582.681878,27
1590394582.682944,27
1590394582.684037,27
1590394582.685776,27
1590394582.687749,27
1590394582.688860,27
1590394582.689993,27
1590394582.691151,27
1590394582.692670,27
1590394582.694560,27
1590394582.696039,27
1590394582.697477,27
1590394582.699088,27
1590394582.700620,22
1590394582.702394,22
1590394582.703464,22
1590394582.704810,22
1590394582.706288,22
1590394582.707327,22
1590394582.708749,22
1590394582.710701,22
1590394582.712115,22
1590394582.713224,22
1590394582.714627,22
1590394582.716529,22
1590394582.718242,22
1590394582.719478,22
1590394582.720934,22
1590394582.722094,22
1590394582.723862,22
1590394582.725325,22
1590394582.726773,22
1590394582.729290,22
1590394582.730127,22
1590394582.732920,22
1590394582.733186,22
1590394582.734728,22
1590394582.736534,22
1590394582.737999,22
1590394582.739484,22
1590394582.740929,22
1590394582.742896,22
1590394582.744127,22
1590394582.746291,22
1590394582.747755,22
1590394582.749210,22
1590394582.751024,20
1590394582.752631,20
1590394582.754099,20
1590394582.755570,20
1590394582.757009,20
1590394582.759056,20
1590394582.760516,20
1590394582.761960,20
1590394582.763381,20
1590394582.765967,20
1590394582.766496,20
1590394582.769289,20
1590394582.769590,20
1590394582.770223,20
1590394582.771652,20
1590394582.773629,20
1590394582.775082,20
1590394582.776543,20
1590394582.778035,20
1590394582.780050,20
1590394582.781439,20
1590394582.782491,20
1590394582.784340,20
1590394582.785806,20
1590394582.787260,20
1590394582.789221,20
1590394582.791185,20
1590394582.792243,20
1590394582.793316,20
1590394582.795070,20
1590394582.797018,20
1590394582.798104,20
1590394582.800004,20
1590394582.801515,20
1590394582.802910,20
1590394582.803968,20
1590394582.805820,20
1590394582.807804,20
1590394582.808899,20
1590394582.810065,20
1590394582.811720,20
1590394582.813656,20
1590394582.815742,20
1590394582.817540,20
1590394582.818635,20
1590394582.820461,20
1590394582.821928,20
1590394582.823382,20
1590394582.824862,20
1590394582.826329,20
1590394582.827783,20
1590394582.829902,20
1590394582.832565,20
1590394582.832731,20
1590394582.833679,20
1590394582.836066,20
1590394582.838020,20
1590394582.839976,20
1590394582.841057,20
1590394582.842919,20
1590394582.844026,20
1590394582.845366,20
1590394582.846881,20
1590394582.848898,20
1590394582.850196,20
1590394582.851917,24
1590394582.853270,24
1590394582.854349,24
1590394582.855653,24
1590394582.857622,24
1590394582.859196,24
1590394582.860518,24
1590394582.861573,24
1590394582.862922,24
1590394582.864379,24
1590394582.865836,24
1590394582.867365,24
1590394582.869311,24
1590394582.870759,24
1590394582.872190,24
1590394582.873701,24
1590394582.874972,24
1590394582.876172,24
1590394582.877586,24
1590394582.879030,24
1590394582.880493,24
1590394582.882766,24
1590394582.885519,24
1590394582.886065,24
1590394582.887832,24
1590394582.889875,24
1590394582.891026,24
1590394582.892524,24
1590394582.893798,24
1590394582.895126,24
1590394582.896584,24
1590394582.898144,24
1590394582.899567,24
1590394582.902481,24
1590394582.902652,30
1590394582.903468,30
1590394582.904887,30
1590394582.906127,30
1590394582.907365,30
1590394582.909366,30
1590394582.910783,30
1590394582.912209,30
1590394582.914197,30
1590394582.915669,30
1590394582.917078,30
1590394582.918647,30
1590394582.920009,30
1590394582.921474,30
1590394582.922939,30
1590394582.924426,30
1590394582.925975,30
1590394582.927756,30
1590394582.928749,30
1590394582.929844,30
1590394582.931745,30
1590394582.932775,30
1590394582.933693,30
1590394582.935162,30
1590394582.936599,30
1590394582.938612,30
1590394582.939635,30
1590394582.941216,30
1590394582.942492,30
1590394582.944403,30
1590394582.945882,30
1590394582.947336,30
1590394582.949384,30
1590394582.950515,30
1590394582.952805,30
1590394582.953699,38
1590394582.955143,38
1590394582.956214,38
1590394582.958091,38
1590394582.959613,38
1590394582.961022,38
1590394582.962655,38
1590394582.963587,38
1590394582.966344,38
1590394582.966500,38
1590394582.967376,38
1590394582.968841,38
1590394582.969969,38
1590394582.971792,38
1590394582.973700,38
1590394582.975190,38
1590394582.976685,38
1590394582.977751,38
1590394582.979603,38
1590394582.981487,38
1590394582.982558,38
1590394582.983956,38
1590394582.985402,38
1590394582.986879,38
1590394582.988313,38
1590394582.989432,38
1590394582.990778,38
1590394582.999658,38
1590394583.005168,38
1590394583.005407,38
1590394583.005625,38
1590394583.005836,47
1590394583.007429,47
1590394583.008948,47
1590394583.010387,47
1590394583.011935,47
1590394583.013349,47
1590394583.014731,47
1590394583.016205,47
1590394583.017685,47
1590394583.018774,47
1590394583.020630,47
1590394583.022126,47
1590394583.023616,47
1590394583.025661,47
1590394583.026732,47
1590394583.027962,47
1590394583.029432,47
1590394583.030590,47
1590394583.031975,47
1590394583.033247,47
1590394583.034371,47
1590394583.035698,47
1590394583.037126,47
1590394583.038761,47
1590394583.040090,47
1590394583.041622,47
1590394583.043612,47
1590394583.044213,47
1590394583.051787,47
1590394583.051974,47
1590394583.052173,47
1590394583.052343,47
1590394583.052587,47
1590394583.052913,47
1590394583.057286,57
1590394583.057489,57
1590394583.057813,57
1590394583.058181,57
1590394583.059819,57
1590394583.061412,57
1590394583.062399,57
1590394583.063634,57
1590394583.065635,57
1590394583.067133,57
1590394583.067887,57
1590394583.069420,57
1590394583.070833,57
1590394583.071952,57
1590394583.073843,57
1590394583.075310,57
1590394583.077304,57
1590394583.079177,57
1590394583.080591,57
1590394583.082398,57
1590394583.083541,57
1590394583.085457,57
1590394583.086611,57
1590394583.087877,57
1590394583.089857,57
1590394583.090921,57
1590394583.093286,57
1590394583.094789,57
1590394583.096673,57
1590394583.098162,57
1590394583.099599,57
1590394583.101076,57
1590394583.102541,57
1590394583.104006,66
1590394583.105444,66
1590394583.107398,66
1590394583.108610,66
1590394583.113900,66
1590394583.114346,66
1590394583.114543,66
1590394583.114725,66
1590394583.116252,66
1590394583.118192,66
1590394583.119677,66
1590394583.121088,66
1590394583.122600,66
1590394583.123682,66
1590394583.125509,66
1590394583.126791,66
1590394583.127902,66
1590394583.129385,66
1590394583.130843,66
1590394583.132768,66
1590394583.133833,66
1590394583.135241,66
1590394583.136680,66
1590394583.138195,66
1590394583.139618,66
1590394583.141073,66
1590394583.142545,66
1590394583.143651,66
1590394583.145452,66
1590394583.147405,66
1590394583.148914,66
1590394583.150361,66
1590394583.151835,66
1590394583.153258,66
1590394583.154768,73
1590394583.156229,73
1590394583.158165,73
1590394583.159689,73
1590394583.161112,73
1590394583.162665,73
1590394583.164029,73
1590394583.165992,73
1590394583.167444,73
1590394583.168918,73
1590394583.170386,73
1590394583.171827,73
1590394583.173763,73
1590394583.174948,73
1590394583.176719,73
1590394583.178666,73
1590394583.179827,73
1590394583.181592,73
1590394583.183047,73
1590394583.184141,73
1590394583.185469,73
1590394583.186949,73
1590394583.188418,73
1590394583.189892,73
1590394583.191901,73
1590394583.193302,73
1590394583.195259,73
1590394583.196363,73
1590394583.198261,73
1590394583.199708,73
1590394583.201400,73
1590394583.203171,73
1590394583.204549,77
1590394583.206059,77
1590394583.207939,77
1590394583.209040,77
1590394583.210140,77
1590394583.212236,77
1590394583.213929,77
1590394583.215295,77
1590394583.216407,77
1590394583.218572,77
1590394583.219178,77
1590394583.220784,77
1590394583.221860,77
1590394583.223566,77
1590394583.225015,77
1590394583.226637,77
1590394583.228459,77
1590394583.229932,77
1590394583.231369,77
1590394583.233304,77
1590394583.235255,77
1590394583.236771,77
1590394583.238214,77
1590394583.239674,77
1590394583.241615,77
1590394583.243390,77
1590394583.244562,77
1590394583.245993,77
1590394583.247944,77
1590394583.249457,77
1590394583.250903,77
1590394583.252833,77
1590394583.254387,77
1590394583.255281,79
1590394583.256725,79
1590394583.258773,79
1590394583.260245,79
1590394583.262245,79
1590394583.263572,79
1590394583.265034,79
1590394583.266549,79
1590394583.267957,79
1590394583.269638,79
1590394583.270974,79
1590394583.272461,79
1590394583.273811,79
1590394583.275316,79
1590394583.277230,79
1590394583.278757,79
1590394583.280169,79
1590394583.281223,79
1590394583.282662,79
1590394583.284059,79
1590394583.286002,79
1590394583.287153,79
1590394583.288951,79
1590394583.290089,79
1590394583.291385,79
1590394583.292842,79
1590394583.294803,79
1590394583.295880,79
1590394583.297408,79
1590394583.298694,79
1590394583.299798,79
1590394583.301616,79
1590394583.303627,79
1590394583.305057,79
1590394583.306510,79
1590394583.307977,79
1590394583.309431,79
1590394583.311062,79
1590394583.312447,79
1590394583.313940,79
1590394583.315479,79
1590394583.316438,79
1590394583.318223,79
1590394583.321045,79
1590394583.322217,79
1590394583.323612,79
1590394583.325046,79
1590394583.326180,79
1590394583.327987,79
1590394583.329514,79
1590394583.330945,79
1590394583.332169,79
1590394583.333882,79
1590394583.335334,79
1590394583.336759,79
1590394583.337927,79
1590394583.339795,79
1590394583.341681,79
1590394583.343647,79
1590394583.349182,79
1590394583.349461,79
1590394583.349778,79
1590394583.350009,79
1590394583.350703,79
1590394583.351953,79
1590394583.353980,79
1590394583.355361,75
1590394583.357261,75
1590394583.358794,75
1590394583.360252,75
1590394583.361279,75
1590394583.363077,75
1590394583.364172,75
1590394583.365592,75
1590394583.367082,75
1590394583.368124,75
1590394583.369512,75
1590394583.371523,75
1590394583.372887,75
1590394583.374065,75
1590394583.375366,75
1590394583.377322,75
1590394583.378775,75
1590394583.380245,75
1590394583.381733,75
1590394583.383613,75
1590394583.385587,75
1590394583.386943,75
1590394583.388538,75
1590394583.389589,75
1590394583.391417,75
1590394583.393411,75
1590394583.395326,75
1590394583.397263,75
1590394583.398760,75
1590394583.400221,75
1590394583.402200,75
1590394583.403656,75
1590394583.405643,75
1590394583.407030,68
1590394583.409004,68
1590394583.410623,68
1590394583.412031,68
1590394583.413160,68
1590394583.414867,68
1590394583.416373,68
1590394583.417776,68
1590394583.419271,68
1590394583.420801,68
1590394583.422195,68
1590394583.423633,68
1590394583.425126,68
1590394583.426608,68
1590394583.427713,68
1590394583.430009,68
1590394583.431074,68
1590394583.432447,68
1590394583.434006,68
1590394583.435417,68
1590394583.437310,68
1590394583.439293,68
1590394583.440742,68
1590394583.442240,68
1590394583.443667,68
1590394583.445097,68
1590394583.447041,68
1590394583.448155,68
1590394583.449519,68
1590394583.451247,68
1590394583.452487,68
1590394583.453885,68
1590394583.455875,68
1590394583.456804,60
1590394583.457991,60
1590394583.459300,60
1590394583.460724,60
1590394583.462242,60
1590394583.463630,60
1590394583.464633,60
1590394583.466125,60
1590394583.467278,60
1590394583.468718,60
1590394583.469753,60
1590394583.470978,60
1590394583.472456,60
1590394583.473594,60
1590394583.474909,60
1590394583.477163,60
1590394583.478458,60
1590394583.479994,60
1590394583.481243,60
1590394583.482370,60
1590394583.483782,60
1590394583.485165,60
1590394583.486770,60
1590394583.488152,60
1590394583.490145,60
1590394583.491472,60
1590394583.492972,60
1590394583.494132,60
1590394583.495860,60
1590394583.497807,60
1590394583.499289,60
1590394583.500741,60
1590394583.502293,60
1590394583.503662,60
1590394583.504735,60
1590394583.506252,51
1590394583.507569,51
1590394583.508733,51
1590394583.510359,51
1590394583.511411,51
1590394583.512997,51
1590394583.514423,51
1590394583.515923,51
1590394583.517316,51
1590394583.518499,51
1590394583.520287,51
1590394583.522222,51
1590394583.523695,51
1590394583.525145,51
1590394583.526655,51
1590394583.528071,51
1590394583.529189,51
1590394583.530998,51
1590394583.532946,51
1590394583.534076,51
1590394583.535399,51
1590394583.537266,51
1590394583.538865,51
1590394583.540290,51
1590394583.541708,51
1590394583.542807,51
1590394583.544395,51
1590394583.545871,51
1590394583.547289,51
1590394583.548364,51
1590394583.549609,51
1590394583.551025,51
1590394583.552468,51
1590394583.553966,51
1590394583.555382,51
1590394583.556481,42
1590394583.558325,42
1590394583.559906,42
1590394583.561262,42
1590394583.562352,42
1590394583.563765,42
1590394583.565146,42
1590394583.566622,42
1590394583.568132,42
1590394583.569581,42
1590394583.571015,42
1590394583.572070,42
1590394583.573136,42
1590394583.574596,42
1590394583.577506,42
1590394583.578572,42
1590394583.579812,42
1590394583.581296,42
1590394583.582532,42
1590394583.584215,42
1590394583.585720,42
1590394583.587364,42
1590394583.588641,42
1590394583.589713,42
1590394583.591029,42
1590394583.592631,42
1590394583.594478,42
1590394583.596074,42
1590394583.597491,42
1590394583.598737,42
1590394583.600335,42
1590394583.604674,42
1590394583.606784,42
1590394583.607289,33
1590394583.609168,33
1590394583.614375,33
1590394583.615701,33
1590394583.617052,33
1590394583.625271,33
1590394583.625509,33
1590394583.625730,33
1590394583.625835,33
1590394583.626004,33
1590394583.626324,33
1590394583.627213,33
1590394583.628610,33
1590394583.630119,33
1590394583.631524,33
1590394583.633159,33
1590394583.634549,33
1590394583.635991,33
1590394583.637381,33
1590394583.638956,33
1590394583.640342,33
1590394583.641852,33
1590394583.643353,33
1590394583.644780,33
1590394583.646021,33
